latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price
42.34506923,-71.07883958,Apartment,4,1.5,2,2,295.00
42.35257829,-71.08259945,Apartment,2,1,1,1,245.00
42.35457366,-71.07242763,Apartment,4,2,2,2,600.00
42.34940675,-71.08345968,Apartment,2,1,0,1,150.00
42.34650346,-71.07834995,Apartment,2,1,1,1,232.00
42.34655445,-71.07820343,Apartment,3,1,1,2,298.00
42.3530743,-71.08224202,Apartment,2,1,0,2,329.00
42.35080956,-71.08222457,Other,1,1,1,1,40.00
42.34889611,-71.08414684,Condominium,3,1,1,1,235.00
42.3497337,-71.08465376,Apartment,4,1,1,2,194.00
42.34735051,-71.0792423,Apartment,4,1,2,2,299.00
42.34397626,-71.08288061,Apartment,1,1,1,1,50.00
42.34963193,-71.08311894,Apartment,3,1,1,1,300.00
42.35482453,-71.07334797,Apartment,4,1,2,2,229.00
42.34747333,-71.07334294,Apartment,2,1,0,1,175.00
42.35002846,-71.0839069,Apartment,4,1,1,1,230.00
42.3535795,-71.07779788,Apartment,3,1,1,1,130.00
42.34683654,-71.07842855,Apartment,5,2,2,2,319.00
42.34685199,-71.07799518,Apartment,5,1.5,2,2,319.00
42.34831672,-71.08474346,Apartment,2,1,,1,209.00
42.35483811,-71.07631445,Loft,2,1,0,1,160.00
42.34522168,-71.07959884,Apartment,4,1,2,2,257.00
42.34613831,-71.07971528,Apartment,2,1,1,1,199.00
42.35090789,-71.07486203,Condominium,3,1,0,1,159.00
42.34475144,-71.08586356,Condominium,2,1,1,1,185.00
42.34863086,-71.09007694,Apartment,4,1,1,1,229.00
42.34784369,-71.08560863,Apartment,2,1,1,1,169.00
42.34705573,-71.08023462,Apartment,3,1,1,1,175.00
42.3501513,-71.09115129,Apartment,6,2,2,2,375.00
42.34886986,-71.08460421,Apartment,4,1,2,2,350.00
42.35448688,-71.07537396,Apartment,2,1,1,1,325.00
42.35428466,-71.07737377,Apartment,2,1,1,1,185.00
42.35476045,-71.0736798,Apartment,4,1,1,1,179.00
42.34800044,-71.08552159,Apartment,4,1,1,2,259.00
42.34994795,-71.08225905,Apartment,3,1,1,2,299.00
42.35227317,-71.08256662,Apartment,1,1,0,1,139.00
42.34500332,-71.07949074,Apartment,5,1.5,2,3,363.00
42.34604445,-71.08017523,Apartment,7,2,3,4,218.00
42.35472247,-71.07524632,Apartment,4,1,1,1,239.00
42.3492031,-71.08036997,Apartment,2,1,1,1,139.00
42.34719831,-71.08003031,Apartment,1,1,1,1,80.00
42.34652131,-71.07838416,Apartment,4,1.5,2,2,299.00
42.35132218,-71.08259079,Apartment,2,1,1,2,225.00
42.3496403,-71.08834176,Apartment,3,1,1,1,115.00
42.35371867,-71.07838109,Loft,3,1,0,2,100.00
42.35064855,-71.08375482,Apartment,3,1,1,1,200.00
42.34382636,-71.0826098,Condominium,2,1,1,1,109.00
42.3555278,-71.07834143,Townhouse,3,1,1,2,150.00
42.35168134,-71.08706448,Condominium,3,1.5,1,1,350.00
42.34665681,-71.07911571,Apartment,5,1.5,2,2,319.00
42.35296929,-71.07923604,Apartment,2,1,1,1,225.00
42.35391657,-71.07567158,Apartment,4,2,2,2,281.00
42.3468669,-71.07899934,Apartment,2,1,1,1,249.00
42.3508605,-71.08099416,Apartment,3,1,1,1,170.00
42.34654034,-71.0792744,Apartment,5,2,2,2,119.00
42.34547013,-71.0788122,Apartment,2,1,1,1,185.00
42.34520352,-71.07950811,Apartment,5,2,3,3,450.00
42.34995448,-71.08660245,Apartment,5,1,2,2,285.00
42.35299011,-71.07811943,Apartment,3,1,0,1,199.00
42.3500798,-71.08920626,Apartment,3,1,1,2,120.00
42.3538696,-71.07972258,Loft,4,1,1,1,175.00
42.34642478,-71.07827019,Apartment,4,1,2,2,329.00
42.35037049,-71.07034497,House,6,2.5,3,2,550.00
42.3450741,-71.08048463,Apartment,5,2,2,2,319.00
42.34940732,-71.08443317,Apartment,4,1.5,2,2,250.00
42.34491407,-71.079887,Apartment,5,2,2,2,119.00
42.35000583,-71.07757407,Apartment,4,1,1,1,325.00
42.35147092,-71.08320444,Apartment,6,1,2,2,150.00
42.35047673,-71.08577906,Apartment,4,2,2,2,425.00
42.35055709,-71.0833626,Townhouse,3,1,1,2,199.00
42.34949953,-71.08592548,Apartment,4,1,1,1,310.00
42.35449667,-71.07241061,Apartment,4,1,2,2,389.00
42.35491207,-71.07642598,Apartment,2,1,0,1,145.00
42.35502416,-71.07523426,Apartment,2,1,0,1,200.00
42.35061787,-71.08279118,Apartment,6,1,3,3,568.00
42.34614524,-71.08002038,Apartment,5,2,2,2,119.00
42.34602594,-71.07991736,Apartment,5,1.5,2,3,363.00
42.34776636,-71.0860833,Apartment,4,1,1,2,400.00
42.35097324,-71.08144481,Apartment,2,1,0,1,150.00
42.35068464,-71.08228084,Apartment,2,1,0,1,160.00
42.35128637,-71.08865659,Apartment,4,1,0,2,160.00
42.34951621,-71.07101195,Apartment,2,1,2,1,250.00
42.35328034,-71.07168887,Apartment,2,1,0,1,169.00
42.3493272,-71.09058849,Condominium,2,2,1,1,89.00
42.34651763,-71.07772599,Apartment,5,2,2,2,319.00
42.35355224,-71.07990482,Apartment,2,1,0,1,189.00
42.3497066,-71.0846244,Apartment,4,1,1,1,299.00
42.34588119,-71.07862399,Apartment,5,2,2,3,183.00
42.34505122,-71.07988911,Condominium,4,1,1,3,699.00
42.3441396,-71.08409557,Apartment,6,1,1,3,100.00
42.34931436,-71.08769559,Apartment,2,1,1,1,275.00
42.35192164,-71.07941321,Apartment,5,1,1,2,159.00
42.34926998,-71.09050312,Apartment,5,1,2,2,279.00
42.35153136,-71.0832367,Apartment,4,1,1,2,200.00
42.34903397,-71.09096559,Apartment,6,1,1,2,207.00
42.35010586,-71.08383847,Other,2,1,1,1,218.00
42.35244603,-71.08223439,Apartment,2,1,1,1,84.00
42.35468546,-71.08154426,Apartment,3,1,1,1,259.00
42.35069866,-71.08233055,Apartment,2,1,0,1,148.00
42.34336778,-71.08295284,Apartment,3,1,0,2,130.00
42.35009092,-71.08179656,Apartment,4,1,2,2,300.00
42.3508448,-71.08558354,Apartment,2,1,1,1,250.00
42.34649331,-71.07962505,Apartment,5,1.5,2,3,363.00
42.35030825,-71.0705645,Apartment,3,1,1,2,267.00
42.35272684,-71.08193619,Apartment,2,1,0,1,119.00
42.34940349,-71.08680791,Apartment,2,1.5,1,1,140.00
42.34448567,-71.0807626,Apartment,4,1,1,1,176.00
42.35281513,-71.08121725,Apartment,4,1,0,1,200.00
42.35139993,-71.0765082,Apartment,3,1,1,1,550.00
42.34610829,-71.07809503,Apartment,4,1,1,1,150.00
42.35395557,-71.07444556,Apartment,6,1.5,3,3,379.00
42.35410872,-71.07290449,Apartment,2,1,1,1,300.00
42.34717511,-71.07825316,Condominium,2,1,1,1,130.00
42.34996452,-71.08438876,Apartment,4,1,1,2,256.00
42.35047733,-71.08384619,Apartment,5,1,1,3,296.00
42.34648274,-71.07967502,Apartment,5,1.5,2,3,363.00
42.34807209,-71.07663899,Apartment,2,1,1,1,600.00
42.35213621,-71.07610266,Apartment,4,1,1,1,225.00
42.35264095,-71.07329225,Apartment,7,1,3,3,450.00
42.34929912,-71.08347012,Apartment,2,1,0,1,160.00
42.35264244,-71.07614546,Apartment,4,1,2,2,350.00
42.34619686,-71.07856622,Apartment,3,1,1,2,298.00
42.34988125,-71.082218,Apartment,8,1,2,3,200.00
42.34892169,-71.09035525,Apartment,5,1,2,3,286.00
42.3505148,-71.08518782,Apartment,1,1,1,1,74.00
42.34794627,-71.08488222,Apartment,4,1,2,2,356.00
42.35291931,-71.07898548,Apartment,2,1,0,1,130.00
42.34398793,-71.08232026,Apartment,4,1,1,1,250.00
42.35012483,-71.0899974,Apartment,3,1,1,1,200.00
42.35000048,-71.08278844,Apartment,2,1,0,1,129.00
42.34668562,-71.07957332,Apartment,6,1,2,2,349.00
42.34465973,-71.0799936,Apartment,4,1,2,2,500.00
42.34975716,-71.0877545,Apartment,3,1,1,1,248.00
42.35162689,-71.08249269,Apartment,2,1,1,1,97.00
42.35316903,-71.07888777,Apartment,4,1,0,1,210.00
42.34483511,-71.08075173,Apartment,4,1,1,1,249.00
42.35055496,-71.07939899,Apartment,1,1,1,1,69.00
42.34924409,-71.07792578,Condominium,2,1,1,1,130.00
42.35352794,-71.08146327,Apartment,2,1,1,1,270.00
42.34274931,-71.08316523,Condominium,4,1,2,2,450.00
42.35441479,-71.07794303,Apartment,2,1,0,1,130.00
42.36772573,-71.03980252,Apartment,2,1,0,1,207.00
42.3830112,-71.03889483,Boat,6,1.5,2,5,200.00
42.36937694,-71.03334518,Apartment,2,1,1,1,65.00
42.36460804,-71.02902056,Apartment,4,2,2,2,225.00
42.38850904,-71.00363143,Apartment,1,1,1,1,48.00
42.36699756,-71.03594265,Apartment,1,1,1,1,65.00
42.3898975,-71.00338987,Apartment,1,1,1,1,48.00
42.3694918,-71.03659328,Apartment,2,1,1,1,119.00
42.3761932,-71.03354035,House,2,1,1,1,75.00
42.36460886,-71.02949758,Apartment,2,1,1,1,150.00
42.37761184,-71.03519758,House,2,1,1,1,95.00
42.36961258,-71.03927684,Townhouse,4,1,1,2,90.00
42.37111661,-71.03339769,Condominium,8,2,3,4,210.00
42.38071368,-71.03300608,House,1,1,1,1,95.00
42.38016342,-71.03585166,Apartment,4,1,2,2,99.00
42.36661579,-71.03721079,Apartment,2,1,1,1,50.00
42.36970192,-71.032283,Apartment,1,1,1,1,115.00
42.37450566,-71.03220529,Apartment,2,1,1,1,70.00
42.37779634,-71.03466633,House,2,1,1,1,95.00
42.36952991,-71.03515085,House,2,1,1,1,99.00
42.37668853,-71.03428152,House,2,1,1,1,77.00
42.38158617,-71.02917177,Apartment,5,1,2,2,119.00
42.36866337,-71.03492955,Apartment,2,1,1,1,56.00
42.36860055,-71.0337864,Condominium,2,1,1,1,89.00
42.38242834,-71.03155467,Apartment,4,1,2,2,129.00
42.36664961,-71.03786795,Apartment,2,1,1,2,65.00
42.37664361,-71.03147889,Apartment,1,1,1,1,65.00
42.37049927,-71.03556084,Apartment,2,1,1,1,85.00
42.37505927,-71.03432593,Apartment,4,1,2,2,215.00
42.36614916,-71.03943971,Apartment,2,2,1,1,60.00
42.38171108,-71.04086594,Condominium,2,1,1,1,128.00
42.36663691,-71.03884285,Apartment,2,2,1,1,60.00
42.37574655,-71.02989414,Apartment,5,1,2,2,250.00
42.36948972,-71.03601135,Apartment,2,1,1,1,129.00
42.38982827,-71.0051918,Condominium,3,1,1,1,72.00
42.36798435,-71.03780898,Condominium,6,1,3,3,99.00
42.37914285,-71.03956381,Condominium,3,2,1,1,35.00
42.38911961,-71.00074121,House,3,2,1,2,68.00
42.37751972,-71.03418118,House,2,1,1,1,95.00
42.3700513,-71.04169711,Apartment,3,1.5,1,1,130.00
42.38944275,-71.00627385,Apartment,2,1,1,1,150.00
42.36777208,-71.03788731,Apartment,2,2,1,1,60.00
42.38953063,-71.00585743,Apartment,8,3,4,4,250.00
42.3808084,-71.03744226,Apartment,1,1,1,1,75.00
42.37234908,-71.04158969,Apartment,4,1,1,4,70.00
42.36849763,-71.0337061,Condominium,2,2,1,1,103.00
42.36810492,-71.0362617,Apartment,2,1,1,1,85.00
42.37990035,-71.02960254,Apartment,2,1,1,1,95.00
42.38149456,-71.03870564,Boat,6,1,2,4,275.00
42.37208005,-71.03198309,Apartment,2,1,1,1,80.00
42.3671268,-71.03780592,Condominium,6,1,3,3,99.00
42.36692837,-71.04017264,Apartment,2,2,1,1,60.00
42.36731306,-71.03878925,Apartment,2,2,1,1,60.00
42.36858285,-71.03427481,Apartment,2,1,1,1,105.00
42.38013874,-71.03476478,Apartment,2,1,1,1,80.00
42.36695966,-71.03277789,Apartment,2,2,1,1,140.00
42.3794189,-71.02152948,Apartment,4,1,1,3,115.00
42.38216086,-71.02883782,Apartment,5,1,2,2,145.00
42.3662254,-71.03729354,Apartment,2,1,1,1,115.00
42.38998168,-71.00282202,Apartment,1,1,1,1,50.00
42.36959472,-71.0399765,Townhouse,2,1,1,2,65.00
42.37979972,-71.03325136,Apartment,4,1,2,2,300.00
42.37615402,-71.03819742,Apartment,2,1,1,1,83.00
42.3845971,-71.00312329,House,2,2.5,1,1,64.00
42.38023267,-71.02894337,Apartment,3,1,1,2,63.00
42.36479683,-71.03031285,Apartment,4,1,2,3,189.00
42.36893354,-71.03871042,Apartment,2,2,1,1,60.00
42.36800729,-71.03531796,Apartment,2,1,1,1,99.00
42.38662287,-71.00739903,Apartment,2,1,1,1,120.00
42.37510687,-71.03371266,Apartment,4,1,2,3,150.00
42.37565866,-71.03266073,Apartment,2,1,1,1,133.00
42.38041097,-71.03069534,Apartment,6,1,2,3,250.00
42.36638654,-71.03328309,Apartment,3,1,1,1,98.00
42.36740937,-71.03681608,Apartment,1,1,1,1,77.00
42.38137918,-71.0395257,Apartment,3,1,1,2,128.00
42.36913651,-71.04094378,Apartment,2,1,1,1,130.00
42.37484037,-71.03204554,Apartment,2,1,1,1,70.00
42.37441281,-71.03399091,Apartment,6,1,2,3,300.00
42.36856642,-71.04089839,Apartment,2,2,1,1,60.00
42.38066058,-71.03503979,Apartment,4,1,2,2,300.00
42.36485174,-71.03016542,Apartment,5,1,1,2,144.00
42.37376239,-71.03807668,Apartment,2,1,1,1,60.00
42.38302131,-71.0003318,House,1,1,1,1,70.00
42.36902328,-71.0415446,House,2,1,1,1,95.00
42.36909433,-71.03344142,Apartment,2,1,1,1,85.00
42.37705141,-71.03118866,Condominium,5,1,2,2,359.00
42.3777568,-71.03474222,Apartment,4,1,1,2,135.00
42.38362468,-71.02023226,House,3,1,2,2,112.00
42.38452907,-71.004437,House,3,2.5,1,2,68.00
42.36919461,-71.03607045,Apartment,2,1,1,1,99.00
42.37109354,-71.04210764,Apartment,4,1,2,2,149.00
42.36382706,-71.02930344,Apartment,2,1,1,1,150.00
42.37240877,-71.03867839,Apartment,2,1,1,1,65.00
42.37694736,-71.03023024,Apartment,5,1,2,2,250.00
42.36511218,-71.03151329,Apartment,5,1,1,2,174.00
42.36925901,-71.03613369,Apartment,1,1,1,1,30.00
42.36688488,-71.03615063,Apartment,3,1,1,2,89.00
42.37899564,-71.03625737,Apartment,3,1,1,2,95.00
42.37574267,-71.03180237,Apartment,5,1,3,3,150.00
42.37829768,-71.03398043,Apartment,9,1,2,5,250.00
42.37199624,-71.03800736,Apartment,1,1,1,1,85.00
42.36947993,-71.03625961,Apartment,2,1,1,1,99.00
42.37045481,-71.04025851,Apartment,2,1,1,1,150.00
42.37822138,-71.03031215,Apartment,5,1,3,4,140.00
42.37671713,-71.0365503,Apartment,3,1,0,2,99.00
42.36996541,-71.0398749,Condominium,4,1,2,2,99.00
42.36670232,-71.04192446,Apartment,2,1,0,1,199.00
42.38618711,-71.00461976,Apartment,2,1,0,1,70.00
42.38921071,-71.00268252,House,1,1,1,1,80.00
42.37913076,-71.03982748,Apartment,4,1,1,2,145.00
42.3670982,-71.03334924,Apartment,3,1,0,2,110.00
42.38167016,-71.03991829,Boat,6,1,1,4,175.00
42.37003918,-71.0398908,Apartment,1,1,1,1,40.00
42.36924094,-71.04154479,House,2,1,1,1,89.00
42.36781283,-71.0348502,Apartment,2,1,1,1,105.00
42.36692053,-71.03828529,Townhouse,1,1,1,1,44.00
42.37932676,-71.03376094,Apartment,4,1,2,2,320.00
42.38382804,-71.00038139,House,2,1,1,1,75.00
42.38817299,-71.01272171,Apartment,3,1,1,1,95.00
42.37496575,-71.03336978,Apartment,4,1,2,2,181.00
42.37416923,-71.03424003,Apartment,3,1,1,2,120.00
42.36582858,-71.03528527,Apartment,2,1,1,1,70.00
42.37657262,-71.03294266,Apartment,2,1,1,1,89.00
42.36839969,-71.03626337,Apartment,5,1,1,1,115.00
42.38160866,-71.03492188,Condominium,4,1,2,2,124.00
42.36629604,-71.03800818,Condominium,2,1,1,1,99.00
42.36821051,-71.03430492,Apartment,2,1,1,1,88.00
42.38363706,-71.00009992,House,4,1,2,2,195.00
42.36422866,-71.02934771,House,2,1,1,1,70.00
42.36735647,-71.03920033,Apartment,2,1,1,1,110.00
42.36670993,-71.03712593,Apartment,2,1,1,1,125.00
42.38154191,-71.03806232,Boat,6,1,2,4,275.00
42.36622622,-71.03143059,Apartment,2,1,1,1,65.00
42.3640692,-71.02896741,Apartment,2,1,1,1,87.00
42.38366041,-71.00026054,House,4,2,2,2,225.00
42.37871046,-71.03297003,Apartment,2,1,1,2,60.00
42.38736001,-71.01041902,Apartment,4,1,1,2,150.00
42.36833507,-71.03603398,Apartment,2,1,1,1,99.00
42.38368489,-71.03808076,Boat,6,1,2,4,275.00
42.37712966,-71.03673317,House,2,1.5,1,1,85.00
42.36392609,-71.03033901,Apartment,4,1,1,2,135.00
42.36472851,-71.03214033,Apartment,2,1,1,1,100.00
42.38468604,-71.00463999,House,3,2.5,1,2,72.00
42.38968173,-71.00471442,Apartment,8,2,4,4,230.00
42.37243758,-71.03646968,Apartment,2,1,1,1,200.00
42.3669046,-71.03768085,Apartment,1,1,1,1,45.00
42.38772842,-71.01339573,Apartment,4,1,1,1,90.00
42.38661859,-71.00525682,House,3,2,1,2,72.00
42.37887544,-71.02910228,Apartment,1,1,1,1,98.00
42.37783287,-71.03026247,Apartment,1,1.5,1,1,79.00
42.37738068,-71.05041079,Condominium,3,1,0,1,150.00
42.38159418,-71.07891531,Apartment,2,1,0,1,143.00
42.37663435,-71.05237883,Apartment,3,1,2,2,225.00
42.38370488,-71.06564447,Townhouse,2,1.5,1,1,160.00
42.37853325,-71.06176887,Bed & Breakfast,2,1,1,1,160.00
42.38037398,-71.06910599,Condominium,1,1,0,1,125.00
42.3777236,-71.05132419,Apartment,2,1,1,1,199.00
42.3764388,-71.06339455,House,6,3,3,4,600.00
42.38192063,-71.06883694,House,1,1,1,1,190.00
42.37833822,-71.06662682,House,2,1,1,1,295.00
42.37660329,-71.05380183,Apartment,2,1,1,1,250.00
42.37603276,-71.06591866,Apartment,4,1,3,2,200.00
42.37191326,-71.0633302,House,7,3,4,5,500.00
42.37889813,-71.06118226,House,4,1.5,3,3,299.00
42.38092492,-71.06756116,House,6,2,4,5,250.00
42.37404333,-71.06117667,Apartment,3,0,1,1,125.00
42.38382414,-71.06766904,Condominium,6,3,3,3,599.00
42.38181092,-71.06597189,Condominium,1,1.5,1,1,175.00
42.38018228,-71.06829119,Apartment,2,1,1,1,150.00
42.38395795,-71.06771083,Apartment,4,1,1,1,200.00
42.37980068,-71.06674953,Apartment,3,1,1,2,150.00
42.37755837,-71.05133818,Condominium,6,2,2,4,234.00
42.37406538,-71.06015515,Apartment,2,1,1,1,200.00
42.37587128,-71.0575597,House,4,2.5,3,3,200.00
42.37999405,-71.0665246,House,2,1,1,1,249.00
42.37618094,-71.05987824,Apartment,4,2,2,2,320.00
42.37807869,-71.06343261,Apartment,2,1,1,1,175.00
42.37757885,-71.06376412,Apartment,4,1,2,2,199.00
42.38134841,-71.06190761,Apartment,6,2,3,3,375.00
42.37655111,-71.06676906,House,2,1,1,1,235.00
42.37767807,-71.06480029,Apartment,2,1,0,2,175.00
42.37502381,-71.05921093,House,1,1,1,1,100.00
42.37567506,-71.06080415,House,2,1,1,1,125.00
42.37653226,-71.06157887,Apartment,4,1,1,1,260.00
42.38410763,-71.07805422,House,1,1,1,1,55.00
42.3837493,-71.07723139,House,1,1,1,1,55.00
42.38226549,-71.06999257,Condominium,6,1.5,2,2,219.00
42.37543954,-71.06413643,Apartment,3,1,1,1,150.00
42.37999732,-71.06569763,Condominium,4,2,2,2,350.00
42.37294842,-71.06250928,Apartment,1,1,1,1,275.00
42.37355189,-71.06236329,Apartment,2,1,0,1,300.00
42.37508433,-71.05812701,Townhouse,2,1,1,1,195.00
42.37994635,-71.06223271,House,6,4,4,5,325.00
42.37789505,-71.06568059,Apartment,5,2.5,2,2,280.00
42.37649512,-71.05172461,Condominium,1,1,1,1,150.00
42.38189203,-71.06485197,House,6,2.5,3,3,250.00
42.37423371,-71.06215495,Apartment,4,1,1,2,150.00
42.38037692,-71.06232447,Apartment,4,1,2,3,180.00
42.38453397,-71.07807748,House,1,1,1,1,50.00
42.38269276,-71.07809994,Apartment,6,1,3,3,195.00
42.38226806,-71.06583594,Apartment,4,1,1,1,99.00
42.37700923,-71.06573514,Condominium,6,1,2,2,158.00
42.37396961,-71.05828504,Apartment,2,1,1,1,92.00
42.37638503,-71.05136255,Apartment,2,1,1,1,149.00
42.37328253,-71.05815174,House,1,1,1,1,135.00
42.38270478,-71.07877178,Apartment,2,1,1,1,55.00
42.38364153,-71.06878727,Condominium,4,1,2,2,225.00
42.38041052,-71.06245272,Condominium,3,1,1,1,180.00
42.37202022,-71.06143988,Condominium,3,1,1,1,210.00
42.37813619,-71.06328693,Apartment,4,1,1,2,200.00
42.38329857,-71.06858152,Apartment,2,1,1,1,150.00
42.37867758,-71.0633834,House,3,1,1,2,149.00
42.37754964,-71.06280467,Apartment,4,1,1,2,150.00
42.37785542,-71.06279709,Apartment,3,1,1,1,155.00
42.37415675,-71.06202513,Apartment,3,1,1,2,249.00
42.37465423,-71.05771054,Apartment,6,2,3,3,315.00
42.37394925,-71.06128123,Apartment,4,1,1,1,150.00
42.38195179,-71.06866985,House,8,3,3,4,680.00
42.37158247,-71.06047509,Apartment,5,1,2,3,349.00
42.37588283,-71.05973715,Apartment,2,1,1,1,200.00
42.37963303,-71.06191588,Condominium,1,1,1,1,49.00
42.37499915,-71.05777501,Apartment,4,1,2,2,250.00
42.3790886,-71.06301538,Condominium,3,1,1,1,195.00
42.37525497,-71.05330863,Apartment,3,2,2,2,1000.00
42.37350982,-71.06314575,Apartment,3,1,2,2,225.00
42.38302343,-71.07122357,Apartment,4,1,1,1,275.00
42.38323056,-71.07732678,Apartment,4,1,2,2,150.00
42.38390708,-71.07878596,Apartment,2,1,1,1,80.00
42.3745555,-71.05977738,Apartment,3,2,2,2,330.00
42.37738703,-71.0604352,Apartment,8,1,2,3,169.00
42.37816268,-71.06755657,Condominium,4,1,2,3,165.00
42.3783338,-71.06181846,Bed & Breakfast,2,1,1,1,175.00
42.37643549,-71.06535119,Bed & Breakfast,2,1,1,1,210.00
42.37681268,-71.05375565,Apartment,4,2,2,2,259.00
42.38214292,-71.08064408,Apartment,2,1.5,1,1,39.00
42.38344851,-71.06511108,Townhouse,2,1.5,1,1,160.00
42.38154089,-71.07023648,Apartment,2,1,1,1,200.00
42.37475773,-71.05941798,Apartment,2,1,1,1,125.00
42.37824827,-71.06198814,Apartment,8,1,2,4,299.00
42.38005488,-71.06324105,House,2,1,1,1,200.00
42.36380266,-71.06776691,Apartment,2,1,1,1,249.00
42.36401182,-71.06782412,Apartment,4,1,1,2,185.00
42.36429053,-71.06837612,Apartment,4,2,2,2,349.00
42.36327128,-71.0694316,Apartment,3,1,1,1,169.00
42.36623458,-71.06784618,Apartment,4,2,2,2,310.00
42.3642835,-71.06535459,Apartment,5,2,2,2,119.00
42.3660401,-71.06971035,Apartment,2,1,1,1,81.00
42.36542677,-71.06773018,Condominium,2,1,1,2,105.00
42.3627073,-71.06547333,Apartment,5,2,2,3,146.00
42.36319668,-71.06810432,Apartment,1,1,1,1,145.00
42.36435858,-71.06953391,Apartment,4,1,2,2,349.00
42.36379199,-71.06400909,Apartment,7,2,3,4,168.00
42.36385227,-71.06469886,Apartment,7,2,3,4,224.00
42.36224577,-71.06783678,Condominium,4,1,1,2,155.00
42.36334249,-71.06997794,Apartment,4,2,2,2,299.00
42.36415711,-71.06811909,Apartment,5,2,2,3,395.00
42.36502919,-71.06913787,Apartment,3,1,1,1,169.00
42.36225166,-71.06804508,Apartment,1,1,1,1,155.00
42.36550572,-71.06818136,Apartment,5,2,2,2,249.00
42.36419492,-71.06430057,Apartment,4,2,2,2,315.00
42.36481896,-71.06907672,Apartment,5,2,2,2,199.00
42.3639001,-71.06997018,Apartment,5,2,2,3,289.00
42.36404531,-71.06478588,Apartment,3,1,1,2,220.00
42.36547468,-71.06891649,Apartment,5,2,2,2,199.00
42.36129982,-71.0716176,Apartment,2,1,1,1,95.00
42.3648619,-71.06715419,Apartment,5,2,2,2,199.00
42.36318985,-71.06910538,Apartment,3,1,1,1,169.00
42.36360383,-71.07035471,Apartment,5,2,2,2,199.00
42.36523378,-71.06779638,Apartment,3,1,1,1,169.00
42.36480167,-71.06865495,Apartment,3,1,1,1,169.00
42.36480762,-71.06893039,Apartment,3,1,1,1,169.00
42.36466804,-71.06942445,Apartment,5,2,2,2,199.00
42.36479585,-71.07010306,Apartment,5,2,2,2,199.00
42.36494498,-71.0676682,Apartment,2,1,1,1,249.00
42.36513193,-71.06975166,Apartment,5,2,2,2,199.00
42.36514744,-71.06754833,Apartment,5,2,2,2,199.00
42.36169551,-71.06575767,Apartment,10,2.5,3,3,450.00
42.361232,-71.07050792,Apartment,2,1,0,1,99.00
42.36386502,-71.06895044,Apartment,2,1,1,1,249.00
42.36329131,-71.06710682,Apartment,5,2,2,2,199.00
42.36512257,-71.06859844,Apartment,4,1,1,1,135.00
42.3637254,-71.06815872,Apartment,3,1,1,1,189.00
42.36184586,-71.06834786,Apartment,1,1,1,1,60.00
42.36340801,-71.0676339,Apartment,3,1,1,2,209.00
42.3634202,-71.07108146,Apartment,3,1,1,2,280.00
42.36354351,-71.06945967,Apartment,4,1,2,3,275.00
42.36511606,-71.06926305,Apartment,5,2,2,3,269.00
42.36459425,-71.0654831,Apartment,4,1,1,2,219.00
42.35866925,-71.06331527,Apartment,3,1,1,1,110.00
42.36115666,-71.06603416,Condominium,4,1,2,2,275.00
42.35781633,-71.06665887,Apartment,4,2.5,2,1,200.00
42.35880311,-71.06972216,Apartment,2,1,1,1,425.00
42.36059644,-71.06666051,Apartment,2,1,1,1,150.00
42.36038188,-71.06780658,Apartment,4,1,2,2,128.00
42.36062693,-71.06580134,Apartment,2,1,1,1,177.00
42.3593429,-71.06879856,Apartment,4,1,1,2,150.00
42.359355,-71.06436762,Apartment,5,1,2,2,220.00
42.35997591,-71.06678112,Apartment,2,1,1,1,155.00
42.35687786,-71.07395821,Apartment,8,3,3,3,399.00
42.35805049,-71.07132939,Apartment,1,1,1,1,159.00
42.35998238,-71.06812794,Apartment,2,1,0,1,99.00
42.36082995,-71.06417988,Apartment,2,2,1,1,120.00
42.35770804,-71.0724202,Bed & Breakfast,2,1,1,1,270.00
42.36029553,-71.06958376,Apartment,1,1,1,1,150.00
42.3583922,-71.06437784,Apartment,2,1,0,2,89.00
42.35772102,-71.06628546,House,3,1,0,2,199.00
42.35766203,-71.0706934,Apartment,2,1,1,1,120.00
42.3589034,-71.07009065,Apartment,2,1,0,1,133.00
42.35913966,-71.07109732,Apartment,3,1,1,1,275.00
42.3567161,-71.0714717,Apartment,2,1,0,1,165.00
42.35841508,-71.06891422,Apartment,2,1,1,1,300.00
42.36080165,-71.06450368,Apartment,1,1,1,1,100.00
42.36046972,-71.06954017,Apartment,1,1,1,1,85.00
42.35737821,-71.07135091,Apartment,6,1.5,3,3,769.00
42.36070877,-71.0642183,Apartment,2,1,0,1,155.00
42.36090969,-71.06510424,Apartment,1,1,1,1,85.00
42.35915095,-71.06681644,Apartment,3,1,0,1,255.00
42.35848075,-71.06947903,Apartment,4,1,1,1,299.00
42.35833271,-71.06717657,Apartment,2,1,1,2,143.00
42.35569736,-71.07316574,Condominium,4,1.5,2,3,260.00
42.35849849,-71.06925489,Apartment,8,2,2,3,267.00
42.3600071,-71.06661126,Apartment,6,1,2,2,299.00
42.3608364,-71.06412894,Apartment,2,1,0,1,155.00
42.35756838,-71.06366055,Apartment,4,1,1,2,250.00
42.35836714,-71.06982921,Apartment,2,1,1,1,169.00
42.35847193,-71.06826281,Apartment,2,1,1,1,75.00
